108.62,34.12,8.0,0.23,8.99,5.71,6.86,4.3,0.69,6.94,3.44
108.62,34.12,9.0,0.26,9.0,5.68,6.87,4.37,0.68,6.35,3.09
108.62,34.12,10.0,0.29,9.01,5.66,6.88,4.21,0.64,7.9,3.83
108.62,34.12,11.0,0.32,9.02,5.64,6.88,4.36,0.45,8.96,4.4
108.62,34.12,12.0,0.35,9.03,5.62,6.89,4.07,0.48,9.08,4.5
109.32,34.17,1.0,-0.01,8.93,5.6,6.87,4.3,0.39,19.53,4.91
109.32,34.17,2.0,0.03,8.94,5.62,6.87,4.06,0.61,17.58,4.42
109.32,34.17,3.0,0.07,8.95,5.65,6.86,4.14,0.82,17.97,4.58
109.32,34.17,4.0,0.1,8.96,5.67,6.86,4.15,0.78,15.54,3.98
109.32,34.17,5.0,0.13,8.97,5.68,6.85,4.17,0.82,14.43,3.75
109.32,34.17,6.0,0.17,8.98,5.7,6.85,4.12,0.75,13.6,3.48
109.32,34.17,7.0,0.2,8.99,5.71,6.85,4.26,0.77,13.33,3.33
109.32,34.17,8.0,0.23,8.99,5.71,6.85,4.19,0.72,13.89,3.52
109.32,34.17,9.0,0.26,9.0,5.68,6.86,4.27,0.56,12.52,3.23
109.32,34.17,10.0,0.29,9.01,5.66,6.87,4.12,0.67,15.11,3.89
109.32,34.17,11.0,0.32,9.02,5.64,6.87,4.31,0.41,17.54,4.42
109.32,34.17,12.0,0.35,9.03,5.61,6.87,4.11,0.3,18.09,4.54
108.88,34.08,1.0,-0.01,8.93,5.61,6.88,4.29,0.52,19.69,4.94
108.88,34.08,2.0,0.03,8.94,5.62,6.88,4.05,0.61,17.78,4.43
108.88,34.08,3.0,0.07,8.95,5.66,6.87,4.19,0.63,18.29,4.56
108.88,34.08,4.0,0.1,8.96,5.67,6.87,4.2,0.64,15.61,3.87
108.88,34.08,5.0,0.13,8.97,5.68,6.86,4.25,0.61,14.65,3.58
108.88,34.08,6.0,0.17,8.98,5.7,6.86,4.22,0.44,13.55,3.32
108.88,34.08,7.0,0.2,8.99,5.71,6.86,4.35,0.4,13.17,3.23
108.88,34.08,8.0,0.23,8.99,5.71,6.86,4.31,0.35,13.88,3.44
108.88,34.08,9.0,0.26,9.0,5.68,6.87,4.37,0.23,12.44,3.09
108.88,34.08,10.0,0.29,9.01,5.66,6.88,4.25,0.28,15.37,3.83
108.88,34.08,11.0,0.32,9.02,5.64,6.88,4.34,0.23,17.6,4.4
108.88,34.08,12.0,0.35,9.03,5.61,6.88,4.13,0.26,18.17,4.5
109.08,34.52,1.0,-0.01,8.93,5.61,6.89,4.26,0.86,15.02,4.89
109.08,34.52,2.0,0.03,8.94,5.62,6.89,3.95,0.79,13.81,4.39
109.08,34.52,3.0,0.07,8.95,5.66,6.88,4.13,1.1,13.9,4.55
109.08,34.52,4.0,0.1,8.96,5.67,6.88,4.13,1.09,11.95,3.9
109.08,34.52,5.0,0.13,8.97,5.69,6.87,4.12,1.1,11.68,3.57
109.08,34.52,6.0,0.17,8.98,5.7,6.87,4.02,1.01,10.84,3.3
109.08,34.52,7.0,0.2,8.99,5.71,6.86,4.27,1.2,10.49,3.27
109.08,34.52,8.0,0.23,8.99,5.71,6.87,4.2,1.08,10.8,3.43
109.08,34.52,9.0,0.26,9.0,5.68,6.88,4.3,0.92,9.85,3.01
109.08,34.52,10.0,0.29,9.01,5.66,6.88,4.12,0.86,11.59,3.72
109.08,34.52,11.0,0.32,9.02,5.64,6.88,4.35,0.54,13.32,4.33
109.08,34.52,12.0,0.35,9.03,5.61,6.89,3.93,0.66,13.58,4.58
108.97,34.43,1.0,-0.01,8.93,5.61,6.89,4.18,0.86,19.73,4.98
108.97,34.43,2.0,0.03,8.94,5.65,6.96,2.5,0.17,17.92,4.56
108.97,34.43,3.0,0.07,8.95,5.66,6.88,4.07,0.92,18.16,4.45
108.97,34.43,4.0,0.1,8.96,5.67,6.87,4.02,0.93,15.51,3.81
108.97,34.43,5.0,0.13,8.97,5.69,6.87,4.06,0.92,14.92,3.68
108.97,34.43,6.0,0.17,8.98,5.7,6.87,3.99,0.84,13.74,3.39
108.97,34.43,7.0,0.2,8.99,5.71,6.86,4.24,1.03,13.58,3.28
108.97,34.43,8.0,0.23,8.99,5.71,6.87,4.14,1.02,14.06,3.46
108.97,34.43,9.0,0.26,9.0,5.68,6.88,4.22,0.86,12.5,3.08
108.97,34.43,10.0,0.29,9.01,5.67,6.88,4.0,0.72,15.17,3.71
108.97,34.43,11.0,0.32,9.02,5.64,6.88,4.25,0.52,17.61,4.37
108.97,34.43,12.0,0.35,9.03,5.62,6.89,3.82,0.76,18.16,4.56
109.73,34.52,1.0,-0.9,7.42,5.61,6.89,4.3,0.76,14.61,4.84
109.73,34.52,2.0,-0.91,7.42,5.62,6.89,4.0,0.61,13.18,4.39
109.73,34.52,3.0,-0.92,7.43,5.66,6.88,4.19,0.79,13.44,4.43
109.73,34.52,4.0,-0.93,7.43,5.67,6.88,4.18,0.93,11.75,3.91
109.73,34.52,5.0,-0.94,7.44,5.69,6.88,4.22,0.88,11.03,3.63
109.73,34.52,6.0,-0.96,7.45,5.7,6.87,4.11,0.73,10.46,3.51
109.73,34.52,7.0,-0.97,7.45,5.71,6.87,4.4,0.77,10.16,3.44
109.73,34.52,8.0,-0.98,7.46,5.71,6.87,4.28,0.72,10.54,3.55
109.73,34.52,9.0,-0.99,7.46,5.68,6.88,4.34,0.46,9.65,3.24
109.73,34.52,10.0,-1.0,7.47,5.66,6.89,4.17,0.45,11.45,3.78
109.73,34.52,11.0,-1.01,7.47,5.64,6.89,4.38,0.29,13.23,4.38
109.73,34.52,12.0,-1.02,7.48,5.61,6.9,4.0,0.41,13.55,4.51
110.08,34.55,1.0,-0.9,7.42,5.61,6.89,4.23,1.04,14.44,4.84
110.08,34.55,2.0,-0.91,7.42,5.62,6.89,3.93,0.87,13.13,4.39
110.08,34.55,3.0,-0.92,7.43,5.66,6.88,4.07,1.46,12.81,4.43
110.08,34.55,4.0,-0.93,7.43,5.67,6.88,4.12,1.23,10.93,3.91
110.08,34.55,5.0,-0.94,7.44,5.69,6.87,4.11,1.21,10.39,3.63
110.08,34.55,6.0,-0.96,7.45,5.7,6.87,4.01,1.11,10.33,3.51
110.08,34.55,7.0,-0.97,7.45,5.71,6.87,4.26,1.36,10.42,3.44
110.08,34.55,8.0,-0.98,7.46,5.71,6.87,4.15,1.35,10.71,3.55
110.08,34.55,9.0,-0.99,7.46,5.68,6.88,4.27,0.86,9.68,3.24
110.08,34.55,10.0,-1.0,7.47,5.66,6.89,4.1,0.68,11.12,3.78
110.08,34.55,11.0,-1.01,7.47,5.64,6.89,4.3,0.48,12.84,4.38
110.08,34.55,12.0,-1.02,7.48,5.61,6.9,3.93,0.4,13.41,4.51
110.15,35.23,1.0,-0.9,7.42,5.6,6.85,4.06,0.22,9.73,4.8
110.15,35.23,2.0,-0.91,7.42,5.62,6.85,3.68,0.2,8.85,4.37
110.15,35.23,3.0,-0.92,7.43,5.65,6.84,3.95,0.45,7.97,4.19
110.15,35.23,4.0,-0.93,7.43,5.67,6.83,3.95,0.42,7.09,3.51
110.15,35.23,5.0,-0.94,7.44,5.68,6.84,4.02,0.4,6.21,3.38
110.15,35.23,6.0,-0.96,7.45,5.7,6.83,3.95,0.32,5.33,3.41
110.15,35.23,7.0,-0.97,7.45,5.7,6.83,4.27,0.52,4.45000000000001,3.49
110.15,35.23,8.0,-0.98,7.46,5.71,6.83,4.14,0.46,3.57000000000001,3.58
110.15,35.23,9.0,-0.99,7.46,5.68,6.84,4.15,-0.03,2.69000000000001,3.22
110.15,35.23,10.0,-1.0,7.47,5.66,6.84,3.82,-0.11,1.81000000000001,3.67
110.15,35.23,11.0,-1.01,7.47,5.64,6.85,4.11,-0.44,0.930000000000009,4.23
110.15,35.23,12.0,-1.02,7.48,5.61,6.85,3.62,-0.2,0.0500000000000105,4.45
109.97,34.8,1.0,-0.9,7.42,5.6,6.89,4.24,0.96,24.14,4.8
109.97,34.8,2.0,-0.91,7.42,5.62,6.89,3.9,0.96,21.89,4.37
109.97,34.8,3.0,-0.92,7.43,5.66,6.88,4.09,1.02,21.67,4.19
109.97,34.8,4.0,-0.93,7.43,5.67,6.88,4.09,1.25,18.7,3.51
109.97,34.8,5.0,-0.94,7.44,5.69,6.87,4.14,1.14,17.67,3.38
