109.23,34.4,8.0,1.25908083840342,8057.20333333333,28.69483871,956.5964516,65.43483871,2.524516129,31.954516129
108.62,34.12,4.0,1.10576508818132,7764.54666666667,16.96066667,965.5353333,65.75133333,2.421333333,47.757333333
108.62,34.12,5.0,1.14409402573684,7837.71083333333,20.84935484,962.3674194,66.5716129,2.398387097,35.738709677
108.62,34.12,6.0,1.18242296329237,7910.875,25.358,957.8186667,65.40166667,2.256,27.742333333
109.32,34.17,9.0,1.29740977595894,8130.3675,19.44733333,953.76,71.59933333,1.744,25.261666667
108.88,34.08,1.0,0.990778275514742,7545.05416666667,-1.594193548,972.2103226,73.08580645,1.686129032,140.342903226
108.88,34.08,8.0,1.25908083840342,8057.20333333333,27.38903226,953.2748387,74.5016129,1.423225806,31.310322581
109.08,34.52,6.0,1.18242296329237,7910.875,26.35966667,960.6503333,55.73633333,2.748,27.127333333
109.08,34.52,8.0,1.25908083840342,8057.20333333333,28.81870968,959.6496774,66.89741935,2.952258065,30.780967742
108.97,34.43,11.0,1.37406765106999,8276.69583333333,7.93,975.83,70.2,1.69,79.106
110.08,34.55,1.0,0.405641845591594,1665.8775,-1.314516129,986.3729032,68.87870968,2.836774194,127.062903226
110.08,34.55,4.0,0.393033348560987,1693.65,17.08633333,973.7466667,61.35466667,3.411666667,50.021333333
110.15,35.23,2.0,0.401439013248059,1675.135,2.862142857,939.78,39.53857143,1.224285714,78.946785714
110.15,35.23,7.0,0.38042485153038,1721.4225,26.21322581,924.9916129,71.81870968,1.67516129,32.898387097
110.15,35.23,9.0,0.372019186843308,1739.9375,19.21733333,935.045,63.37233333,0.970666667,25.013
109.18,34.78,1.0,0.405641845591594,1665.8775,-2.317741935,970.3967742,70.02064516,2.27483871,139.027741935
109.18,34.78,2.0,0.401439013248059,1675.135,3.053571429,967.8817857,52.50571429,2.274285714,88.665357143
109.18,34.78,5.0,0.388830516217451,1702.9075,20.77741935,954.4745161,63.37612903,2.71483871,38.868387097
109.48,34.52,6.0,0.384627683873915,1712.165,24.70066667,920.1963333,57.64766667,2.230333333,32.266666667
110.23,34.55,3.0,0.397236180904523,1684.3925,12.43193548,953.2867742,55.68290323,4.167096774,66.022903226
110.23,34.55,10.0,0.367816354499772,1749.195,14.77741935,952.0367742,48.41967742,3.441612903,39.260645161
109.92,35.18,9.0,0.372019186843308,1739.9375,18.68466667,938.1953333,69.209,3.016333333,25.013
109.92,35.18,10.0,0.367816354499772,1749.195,12.86129032,943.0103226,52.18225806,2.94,39.260645161
109.58,35.18,4.0,0.393033348560987,1693.65,14.722,913.8,56.038,3.179666667,45.439333333
110.08,34.48,3.0,0.397236180904523,1684.3925,5.84516129,793.3774194,57.83870968,4.338709677,83.672580645
110.08,34.48,9.0,0.372019186843308,1739.9375,11.67666667,796.85,74.0,3.906666667,25.415666667
109.58,34.95,7.0,0.38042485153038,1721.4225,28.13548387,958.7451613,72.4516129,2.509677419,31.288709677
110.45,35.47,7.0,0.38042485153038,1721.4225,26.81,951.42,76.96290323,1.691935484,32.898387097
110.45,35.47,10.0,0.367816354499772,1749.195,13.5416129,967.6412903,53.25967742,1.941935484,39.260645161
109.07,35.08,2.0,0.199381761978362,345.151666666667,0.338214286,909.355,49.22142857,3.1375,66.563928571
109.07,35.08,4.0,0.184080370942813,341.713333333333,13.84466667,903.636,61.00933333,3.403333333,47.15
109.07,35.08,6.0,0.168778979907264,338.275,21.66966667,896.925,64.41733333,2.933333333,29.723333333
109.07,35.08,11.0,0.130525502318393,329.679166666667,4.624666667,909.4313333,68.185,2.498333333,64.194333333
108.98,34.93,3.0,0.191731066460587,343.4325,10.94193548,932.8419355,59.19354839,2.54516129,73.31483871
108.98,34.93,7.0,0.16112828438949,336.555833333333,26.35483871,923.0258065,72.67741935,2.483870968,24.529032258
106.53,33.9,2.0,0.207595076447535,2194.035,2.301785714,909.1228571,50.98357143,2.543571429,60.406785714
106.53,33.9,8.0,0.20428326985704,2236.71,24.1916129,898.4106452,75.44032258,1.859677419,28.790322581
107.13,34.65,4.0,0.20649114091737,2208.26,14.698,927.8086667,63.59866667,2.294666667,38.5106896551724
107.13,34.65,9.0,0.203731302091958,2243.8225,17.673,930.3033333,79.763,1.516666667,18.5776666666667
107.13,34.35,9.0,0.203731302091958,2243.8225,19.45066667,945.7876667,72.33,1.198,19.678333333
107.65,34.45,7.0,0.204835237622123,2229.5975,25.95935484,928.2935484,79.36451613,1.606451613,28.905806452
107.65,34.45,10.0,0.203179334326875,2250.935,13.31225806,944.116129,62.20516129,1.448387097,52.573870968
107.88,34.37,6.0,0.205387205387205,2222.485,24.60333333,941.1626667,64.80833333,1.698333333,31.251333333
107.88,34.37,8.0,0.20428326985704,2236.71,27.75032258,941.4864516,71.19064516,1.329354839,35.471935484
107.73,34.27,3.0,0.207043108682453,2201.1475,12.65,957.4612903,64.07967742,2.128387097,90.412580645
107.4,34.37,1.0,0.208147044212618,2186.9225,-1.37483871,959.4225806,69.42193548,2.51,135.152258065
107.4,34.37,5.0,0.205939173152288,2215.3725,19.89096774,945.9216129,66.40419355,2.811290323,45.068064516
107.78,34.68,2.0,0.207595076447535,2194.035,-0.319642857,904.3089286,57.68,1.841428571,103.105
107.78,34.68,5.0,0.205939173152288,2215.3725,16.50290323,896.5393548,69.62612903,1.915806452,45.068064516
107.38,34.52,2.0,0.207595076447535,2194.035,2.242857143,931.8107143,53.53571429,2.132142857,103.105
107.38,34.52,6.0,0.205387205387205,2222.485,23.10666667,918.4366667,65.56666667,2.213333333,31.251333333
107.32,34.03,7.0,0.204835237622123,2229.5975,21.15806452,839.9967742,81.25806452,1.541935484,28.905806452
107.32,34.03,11.0,0.202627366561793,2258.0475,3.143333333,849.8166667,67.4,1.543333333,79.290333333
106.83,34.9,4.0,0.20649114091737,2208.26,14.27,909.8266667,65.231,2.02,38.5106896551724
106.83,34.9,6.0,0.205387205387205,2222.485,21.86,904.09,69.7,1.763333333,24.916
106.83,34.9,11.0,0.202627366561793,2258.0475,4.966666667,917.3266667,70.0,1.566666667,48.5266666666667
